sale_id,sale_date,dealer_id,model_code,sale_price,dealer_name,region
602578,2024-09-14,303,MODEL_1,43494.24,MB Dealer 303,West
602579,2024-02-15,303,MODEL_2,49575.74,MB Dealer 303,West
602580,2024-04-03,316,MODEL_2,46153.94,MB Dealer 316,East
602581,2024-03-20,304,MODEL_7,55504.96,MB Dealer 304,East
602582,2025-09-14,311,MODEL_4,36524.13,MB Dealer 311,West
602583,2024-12-26,312,MODEL_7,48558.09,MB Dealer 312,East
602584,2024-06-24,314,MODEL_1,43877.78,MB Dealer 314,Midwest
602585,2024-03-23,306,MODEL_9,54141.53,MB Dealer 306,Midwest
602586,2024-11-28,319,MODEL_9,33386.12,MB Dealer 319,West
602587,2025-12-27,315,MODEL_1,43922.14,MB Dealer 315,West
602588,2025-04-11,302,MODEL_8,51629.57,MB Dealer 302,Midwest
602589,2025-05-05,318,MODEL_6,46944.01,MB Dealer 318,Midwest
602590,2025-08-19,313,MODEL_7,48906.82,MB Dealer 313,South
602591,2024-08-01,309,MODEL_5,53924.62,MB Dealer 309,South
602592,2024-03-10,318,MODEL_2,41134.86,MB Dealer 318,Midwest
602593,2025-10-31,300,MODEL_9,56799.64,MB Dealer 300,East
602594,2024-02-28,300,MODEL_4,45799.78,MB Dealer 300,East
602595,2025-12-03,302,MODEL_4,40489.25,MB Dealer 302,Midwest
602596,2025-04-27,307,MODEL_5,32281.3,MB Dealer 307,West
602597,2025-03-01,303,MODEL_6,42342.67,MB Dealer 303,West
602598,2025-12-20,307,MODEL_1,53012.66,MB Dealer 307,West
602599,2025-06-07,312,MODEL_8,48412.19,MB Dealer 312,East
602600,2025-12-05,303,MODEL_10,39067.95,MB Dealer 303,West
602601,2025-12-30,300,MODEL_5,50314.72,MB Dealer 300,East
602602,2025-07-15,303,MODEL_7,36081.25,MB Dealer 303,West
602603,2025-06-11,306,MODEL_10,41398.72,MB Dealer 306,Midwest
602604,2024-02-12,304,MODEL_3,51917.56,MB Dealer 304,East
602605,2024-05-24,315,MODEL_6,60673.22,MB Dealer 315,West
602606,2024-05-14,303,MODEL_6,45281.47,MB Dealer 303,West
602607,2025-11-16,302,MODEL_8,41460.16,MB Dealer 302,Midwest
602608,2024-12-26,305,MODEL_5,63194.24,MB Dealer 305,South
602609,2025-12-16,309,MODEL_10,41804.49,MB Dealer 309,South
602610,2024-01-13,304,MODEL_2,53074.29,MB Dealer 304,East
602611,2024-01-28,314,MODEL_3,49530.95,MB Dealer 314,Midwest
602612,2024-03-02,312,MODEL_8,44459.77,MB Dealer 312,East
602613,2025-04-21,300,MODEL_4,44291.77,MB Dealer 300,East
602614,2024-04-13,317,MODEL_6,25838.85,MB Dealer 317,South
602615,2025-02-27,312,MODEL_5,47925.25,MB Dealer 312,East
602616,2025-11-14,313,MODEL_3,37990.83,MB Dealer 313,South
602617,2025-10-03,310,MODEL_3,49814.31,MB Dealer 310,Midwest
602618,2025-02-26,303,MODEL_2,44457.02,MB Dealer 303,West
602619,2024-02-21,313,MODEL_6,52380.39,MB Dealer 313,South
602620,2025-02-18,312,MODEL_2,34588.02,MB Dealer 312,East
602621,2024-12-24,313,MODEL_3,42935.04,MB Dealer 313,South
602622,2024-11-18,305,MODEL_4,55853.39,MB Dealer 305,South
602623,2024-11-11,305,MODEL_3,45371.91,MB Dealer 305,South
602624,2025-08-11,304,MODEL_5,36009.08,MB Dealer 304,East
602625,2025-05-28,305,MODEL_2,34005.79,MB Dealer 305,South
602626,2024-08-18,316,MODEL_8,33230.01,MB Dealer 316,East
602627,2025-06-11,302,MODEL_5,52594.72,MB Dealer 302,Midwest
602628,2024-08-30,302,MODEL_4,41662.0,MB Dealer 302,Midwest
602629,2025-06-26,317,MODEL_10,47775.68,MB Dealer 317,South
602630,2024-12-08,304,MODEL_10,60531.69,MB Dealer 304,East
602631,2024-11-16,312,MODEL_10,44989.41,MB Dealer 312,East
602632,2025-04-10,315,MODEL_4,44525.27,MB Dealer 315,West
602633,2025-07-04,307,MODEL_10,55589.13,MB Dealer 307,West
602634,2024-03-15,304,MODEL_8,35834.12,MB Dealer 304,East
602635,2024-02-12,309,MODEL_7,39306.83,MB Dealer 309,South
602636,2024-12-12,313,MODEL_1,41340.44,MB Dealer 313,South
602637,2025-10-09,315,MODEL_7,38565.68,MB Dealer 315,West
602638,2025-10-17,318,MODEL_3,46889.35,MB Dealer 318,Midwest
602639,2024-06-04,308,MODEL_7,49544.44,MB Dealer 308,East
602640,2025-02-12,301,MODEL_3,42215.46,MB Dealer 301,South
602641,2025-07-14,317,MODEL_2,53492.15,MB Dealer 317,South
602642,2024-06-10,310,MODEL_9,45367.84,MB Dealer 310,Midwest
602643,2024-09-24,314,MODEL_5,53637.07,MB Dealer 314,Midwest
602644,2025-04-27,313,MODEL_4,37327.14,MB Dealer 313,South
602645,2024-11-13,304,MODEL_7,59716.34,MB Dealer 304,East
602646,2024-03-06,312,MODEL_2,41155.52,MB Dealer 312,East
602647,2024-03-01,314,MODEL_1,46582.54,MB Dealer 314,Midwest
602648,2024-03-26,314,MODEL_7,59848.07,MB Dealer 314,Midwest
602649,2025-12-01,308,MODEL_10,32447.18,MB Dealer 308,East
602650,2024-10-28,319,MODEL_1,37315.98,MB Dealer 319,West
602651,2024-04-27,309,MODEL_6,50183.11,MB Dealer 309,South
602652,2025-07-10,304,MODEL_8,44248.75,MB Dealer 304,East
602653,2024-03-28,305,MODEL_9,34311.82,MB Dealer 305,South
602654,2024-06-19,315,MODEL_5,52814.77,MB Dealer 315,West
602655,2025-10-29,300,MODEL_6,43632.14,MB Dealer 300,East
602656,2024-12-25,303,MODEL_1,35428.51,MB Dealer 303,West
602657,2025-12-29,311,MODEL_9,39303.83,MB Dealer 311,West
602658,2025-09-22,305,MODEL_6,39202.3,MB Dealer 305,South
602659,2025-05-19,302,MODEL_9,51548.51,MB Dealer 302,Midwest
602660,2024-12-13,318,MODEL_7,64326.5,MB Dealer 318,Midwest
602661,2024-12-21,311,MODEL_3,57940.04,MB Dealer 311,West
602662,2025-04-11,312,MODEL_8,54595.4,MB Dealer 312,East
602663,2025-07-07,307,MODEL_3,58081.89,MB Dealer 307,West
602664,2025-12-23,301,MODEL_5,33610.02,MB Dealer 301,South
602665,2025-07-21,316,MODEL_10,42640.27,MB Dealer 316,East
602666,2024-09-11,303,MODEL_1,43649.57,MB Dealer 303,West
602667,2024-03-27,310,MODEL_2,48549.59,MB Dealer 310,Midwest
602668,2025-12-08,317,MODEL_4,42568.64,MB Dealer 317,South
602669,2024-01-07,303,MODEL_8,57863.05,MB Dealer 303,West
602670,2024-05-26,302,MODEL_3,52968.87,MB Dealer 302,Midwest
602671,2025-10-10,307,MODEL_4,41238.77,MB Dealer 307,West
602672,2025-07-15,310,MODEL_3,48979.35,MB Dealer 310,Midwest
602673,2025-11-21,319,MODEL_7,54669.08,MB Dealer 319,West
602674,2025-10-08,314,MODEL_8,29367.14,MB Dealer 314,Midwest
602675,2024-10-15,304,MODEL_3,35079.27,MB Dealer 304,East
602676,2024-02-25,314,MODEL_6,30425.01,MB Dealer 314,Midwest
602677,2024-01-18,300,MODEL_6,57416.46,MB Dealer 300,East
602678,2024-09-06,316,MODEL_10,44069.57,MB Dealer 316,East
602679,2025-06-11,303,MODEL_5,34931.01,MB Dealer 303,West
602680,2025-07-26,300,MODEL_7,40371.1,MB Dealer 300,East
602681,2024-09-25,310,MODEL_2,51515.63,MB Dealer 310,Midwest
602682,2025-12-30,300,MODEL_9,27879.48,MB Dealer 300,East
602683,2025-06-04,312,MODEL_1,42690.23,MB Dealer 312,East
602684,2024-08-21,307,MODEL_5,32636.05,MB Dealer 307,West
602685,2025-07-05,312,MODEL_10,42244.08,MB Dealer 312,East
602686,2025-11-26,313,MODEL_3,41824.6,MB Dealer 313,South
602687,2024-07-14,302,MODEL_5,41715.78,MB Dealer 302,Midwest
602688,2024-02-22,303,MODEL_3,42011.45,MB Dealer 303,West
602689,2024-04-23,309,MODEL_7,31766.5,MB Dealer 309,South
602690,2025-06-14,306,MODEL_6,41687.67,MB Dealer 306,Midwest
602691,2024-08-22,314,MODEL_1,47669.99,MB Dealer 314,Midwest
602692,2024-07-18,311,MODEL_6,40389.34,MB Dealer 311,West
602693,2025-07-29,317,MODEL_7,55899.05,MB Dealer 317,South
602694,2024-10-05,304,MODEL_8,31882.18,MB Dealer 304,East
602695,2025-05-06,305,MODEL_1,52682.11,MB Dealer 305,South
602696,2025-09-05,308,MODEL_3,36538.15,MB Dealer 308,East
602697,2025-12-10,309,MODEL_2,42308.99,MB Dealer 309,South
602698,2025-12-17,309,MODEL_9,45076.31,MB Dealer 309,South
602699,2025-01-27,301,MODEL_9,50007.2,MB Dealer 301,South
602700,2025-11-18,301,MODEL_6,40894.1,MB Dealer 301,South
602701,2024-12-15,307,MODEL_8,50115.0,MB Dealer 307,West
602702,2025-12-29,301,MODEL_9,46687.8,MB Dealer 301,South
602703,2025-04-28,307,MODEL_3,54102.63,MB Dealer 307,West
602704,2024-03-02,316,MODEL_1,48542.57,MB Dealer 316,East
602705,2025-02-20,309,MODEL_2,40221.17,MB Dealer 309,South
602706,2024-06-09,303,MODEL_2,52894.42,MB Dealer 303,West
602707,2025-10-29,311,MODEL_5,43553.05,MB Dealer 311,West
602708,2024-09-24,300,MODEL_1,36361.78,MB Dealer 300,East
602709,2024-05-02,301,MODEL_4,41518.97,MB Dealer 301,South
602710,2024-05-09,312,MODEL_7,59038.96,MB Dealer 312,East
602711,2024-05-24,302,MODEL_10,51997.13,MB Dealer 302,Midwest
602712,2024-03-06,307,MODEL_5,49844.88,MB Dealer 307,West
602713,2025-10-06,303,MODEL_9,46401.4,MB Dealer 303,West
602714,2024-07-07,304,MODEL_4,59178.99,MB Dealer 304,East
602715,2025-02-13,319,MODEL_10,66481.13,MB Dealer 319,West
602716,2025-07-25,306,MODEL_7,59825.21,MB Dealer 306,Midwest
602717,2025-02-12,319,MODEL_1,37399.37,MB Dealer 319,West
602718,2024-04-23,312,MODEL_3,47698.75,MB Dealer 312,East
602719,2025-04-04,308,MODEL_10,26860.21,MB Dealer 308,East
602720,2024-05-03,303,MODEL_9,46007.8,MB Dealer 303,West
602721,2024-08-14,307,MODEL_2,43915.62,MB Dealer 307,West
602722,2024-07-13,306,MODEL_1,43129.94,MB Dealer 306,Midwest
602723,2025-01-01,307,MODEL_10,42737.87,MB Dealer 307,West
602724,2024-05-16,300,MODEL_6,41322.91,MB Dealer 300,East
602725,2025-11-22,309,MODEL_1,50192.27,MB Dealer 309,South
602726,2024-03-15,305,MODEL_10,37467.26,MB Dealer 305,South
602727,2025-01-25,306,MODEL_6,33911.98,MB Dealer 306,Midwest
602728,2024-08-31,309,MODEL_6,46933.56,MB Dealer 309,South
602729,2025-07-30,309,MODEL_8,52765.24,MB Dealer 309,South
602730,2024-10-13,313,MODEL_6,45418.64,MB Dealer 313,South
602731,2024-05-06,309,MODEL_3,34858.66,MB Dealer 309,South
602732,2024-11-01,309,MODEL_8,29776.33,MB Dealer 309,South
602733,2024-09-23,301,MODEL_10,24725.34,MB Dealer 301,South
602734,2025-04-06,312,MODEL_7,50382.16,MB Dealer 312,East
602735,2024-01-05,308,MODEL_8,51991.14,MB Dealer 308,East
602736,2025-07-08,315,MODEL_7,55059.62,MB Dealer 315,West
602737,2024-01-18,301,MODEL_9,43836.55,MB Dealer 301,South
602738,2025-11-22,313,MODEL_3,47274.67,MB Dealer 313,South
602739,2025-07-07,303,MODEL_9,37697.44,MB Dealer 303,West
602740,2025-05-09,303,MODEL_4,39326.68,MB Dealer 303,West
602741,2025-05-25,301,MODEL_2,43059.63,MB Dealer 301,South
602742,2025-01-10,302,MODEL_3,43193.74,MB Dealer 302,Midwest
602743,2024-01-19,304,MODEL_4,42636.85,MB Dealer 304,East
602744,2024-07-14,311,MODEL_6,43035.42,MB Dealer 311,West
602745,2025-01-03,305,MODEL_7,35460.38,MB Dealer 305,South
602746,2025-07-23,314,MODEL_3,46671.59,MB Dealer 314,Midwest
602747,2025-08-01,314,MODEL_4,29912.32,MB Dealer 314,Midwest
602748,2024-08-11,318,MODEL_6,53756.18,MB Dealer 318,Midwest
602749,2025-06-14,307,MODEL_10,44629.59,MB Dealer 307,West
602750,2024-10-17,302,MODEL_9,47148.37,MB Dealer 302,Midwest
602751,2024-05-14,311,MODEL_1,43345.44,MB Dealer 311,West
602752,2024-12-10,310,MODEL_10,47565.73,MB Dealer 310,Midwest
602753,2024-06-10,300,MODEL_4,50242.84,MB Dealer 300,East
602754,2025-12-22,316,MODEL_7,39447.96,MB Dealer 316,East
602755,2024-01-28,314,MODEL_3,52381.29,MB Dealer 314,Midwest
602756,2025-07-01,306,MODEL_1,37290.81,MB Dealer 306,Midwest
602757,2024-03-10,309,MODEL_3,32582.45,MB Dealer 309,South
602758,2025-06-11,309,MODEL_4,53132.58,MB Dealer 309,South
602759,2025-12-29,309,MODEL_7,55222.27,MB Dealer 309,South
602760,2025-10-01,317,MODEL_1,43330.39,MB Dealer 317,South
602761,2024-09-09,312,MODEL_4,50594.46,MB Dealer 312,East
602762,2024-11-26,306,MODEL_2,44044.06,MB Dealer 306,Midwest
602763,2025-07-18,308,MODEL_9,57221.8,MB Dealer 308,East
602764,2024-05-30,308,MODEL_1,46270.5,MB Dealer 308,East
602765,2024-07-25,318,MODEL_9,36943.87,MB Dealer 318,Midwest
602766,2024-12-12,313,MODEL_7,42044.08,MB Dealer 313,South
602767,2025-02-16,312,MODEL_1,39280.41,MB Dealer 312,East
602768,2024-04-04,307,MODEL_7,53094.26,MB Dealer 307,West
602769,2024-05-03,310,MODEL_3,46607.39,MB Dealer 310,Midwest
602770,2025-02-08,315,MODEL_5,53569.11,MB Dealer 315,West
602771,2024-01-11,319,MODEL_9,26775.05,MB Dealer 319,West
602772,2024-06-21,307,MODEL_8,44823.37,MB Dealer 307,West
602773,2025-11-22,303,MODEL_2,53796.04,MB Dealer 303,West
602774,2024-05-26,313,MODEL_10,57363.96,MB Dealer 313,South
602775,2025-12-18,308,MODEL_8,47556.67,MB Dealer 308,East
602776,2024-02-16,319,MODEL_3,45951.24,MB Dealer 319,West
602777,2024-07-07,300,MODEL_6,52018.24,MB Dealer 300,East
602778,2025-05-05,305,MODEL_5,28294.03,MB Dealer 305,South
602779,2024-12-25,314,MODEL_7,50058.7,MB Dealer 314,Midwest
602780,2024-04-28,311,MODEL_6,49009.92,MB Dealer 311,West
602781,2024-08-20,314,MODEL_10,48007.38,MB Dealer 314,Midwest
602782,2024-04-12,315,MODEL_9,39553.51,MB Dealer 315,West
602783,2024-03-26,303,MODEL_7,47208.3,MB Dealer 303,West
602784,2024-02-14,305,MODEL_8,56018.35,MB Dealer 305,South
602785,2025-04-02,311,MODEL_3,52892.65,MB Dealer 311,West
602786,2025-04-26,300,MODEL_5,47107.86,MB Dealer 300,East
602787,2024-04-13,319,MODEL_9,45259.7,MB Dealer 319,West
602788,2024-12-11,314,MODEL_5,38906.35,MB Dealer 314,Midwest
602789,2024-08-03,313,MODEL_1,47654.67,MB Dealer 313,South
602790,2024-12-09,307,MODEL_3,50841.39,MB Dealer 307,West
602791,2024-05-28,312,MODEL_7,33298.43,MB Dealer 312,East
602792,2025-02-27,317,MODEL_6,43727.78,MB Dealer 317,South
602793,2024-12-18,315,MODEL_6,46985.01,MB Dealer 315,West
602794,2025-04-08,314,MODEL_9,43179.12,MB Dealer 314,Midwest
602795,2025-02-17,319,MODEL_6,24822.13,MB Dealer 319,West
602796,2025-11-27,310,MODEL_2,45488.56,MB Dealer 310,Midwest
602797,2024-09-16,304,MODEL_2,37686.87,MB Dealer 304,East
602798,2024-12-07,302,MODEL_1,36404.12,MB Dealer 302,Midwest
602799,2024-09-13,313,MODEL_4,51397.1,MB Dealer 313,South
602800,2024-11-02,316,MODEL_7,24200.79,MB Dealer 316,East
602801,2024-03-02,312,MODEL_9,22837.58,MB Dealer 312,East
602802,2025-10-28,300,MODEL_1,44425.01,MB Dealer 300,East
602803,2024-12-13,306,MODEL_7,54273.86,MB Dealer 306,Midwest
602804,2025-02-06,313,MODEL_7,60919.64,MB Dealer 313,South
602805,2025-07-23,308,MODEL_10,50359.34,MB Dealer 308,East
602806,2025-09-05,300,MODEL_5,45027.17,MB Dealer 300,East
602807,2025-03-09,307,MODEL_7,44901.96,MB Dealer 307,West
602808,2024-06-23,317,MODEL_3,54779.63,MB Dealer 317,South
602809,2024-04-11,303,MODEL_5,38604.53,MB Dealer 303,West
602810,2024-08-05,302,MODEL_3,47680.06,MB Dealer 302,Midwest
602811,2024-06-26,309,MODEL_7,49786.4,MB Dealer 309,South
602812,2024-11-18,314,MODEL_5,46812.66,MB Dealer 314,Midwest
602813,2025-03-06,307,MODEL_2,35891.41,MB Dealer 307,West
602814,2025-06-22,308,MODEL_10,54411.68,MB Dealer 308,East
602815,2024-08-11,302,MODEL_8,40695.89,MB Dealer 302,Midwest
602816,2025-08-14,317,MODEL_5,45632.36,MB Dealer 317,South
602817,2024-01-08,307,MODEL_10,48405.29,MB Dealer 307,West
602818,2024-02-05,309,MODEL_8,46116.3,MB Dealer 309,South
602819,2025-04-30,317,MODEL_4,52777.52,MB Dealer 317,South
602820,2024-01-11,317,MODEL_3,66702.1,MB Dealer 317,South
602821,2025-05-13,314,MODEL_9,52335.73,MB Dealer 314,Midwest
602822,2024-03-05,314,MODEL_3,40851.57,MB Dealer 314,Midwest
602823,2025-08-28,303,MODEL_3,38922.08,MB Dealer 303,West
602824,2024-10-16,308,MODEL_9,34864.49,MB Dealer 308,East
602825,2024-01-30,300,MODEL_10,41515.21,MB Dealer 300,East
602826,2025-07-06,319,MODEL_10,42987.31,MB Dealer 319,West
602827,2025-10-04,312,MODEL_6,37379.57,MB Dealer 312,East
602828,2024-05-16,312,MODEL_3,33709.64,MB Dealer 312,East
602829,2025-01-05,312,MODEL_9,47959.98,MB Dealer 312,East
602830,2025-08-23,312,MODEL_10,40734.85,MB Dealer 312,East
602831,2025-03-07,319,MODEL_7,44490.29,MB Dealer 319,West
602832,2024-09-20,306,MODEL_1,45288.76,MB Dealer 306,Midwest
602833,2024-07-01,310,MODEL_5,46787.55,MB Dealer 310,Midwest
602834,2025-04-14,316,MODEL_8,38566.44,MB Dealer 316,East
602835,2024-07-21,317,MODEL_2,46800.9,MB Dealer 317,South
602836,2024-04-05,311,MODEL_6,40630.94,MB Dealer 311,West
602837,2024-02-04,317,MODEL_10,46665.79,MB Dealer 317,South
602838,2025-01-04,305,MODEL_2,45697.14,MB Dealer 305,South
602839,2024-08-04,313,MODEL_1,45129.07,MB Dealer 313,South
602840,2024-12-04,304,MODEL_5,51533.29,MB Dealer 304,East
602841,2025-05-06,316,MODEL_3,46430.92,MB Dealer 316,East
602842,2025-10-16,315,MODEL_7,51063.71,MB Dealer 315,West
602843,2025-04-03,302,MODEL_4,44738.72,MB Dealer 302,Midwest
602844,2024-11-06,316,MODEL_4,41056.83,MB Dealer 316,East
602845,2025-08-03,303,MODEL_6,58777.57,MB Dealer 303,West
602846,2024-08-30,314,MODEL_8,49506.78,MB Dealer 314,Midwest
602847,2025-05-24,313,MODEL_3,35895.95,MB Dealer 313,South
602848,2025-11-20,303,MODEL_10,47862.15,MB Dealer 303,West
602849,2024-12-15,309,MODEL_1,49989.77,MB Dealer 309,South
602850,2024-11-11,300,MODEL_10,44257.11,MB Dealer 300,East
602851,2025-08-13,306,MODEL_7,61019.94,MB Dealer 306,Midwest
602852,2024-03-12,308,MODEL_6,53782.5,MB Dealer 308,East
602853,2025-10-06,305,MODEL_1,52532.91,MB Dealer 305,South
602854,2024-03-08,305,MODEL_4,31258.12,MB Dealer 305,South
602855,2025-06-26,318,MODEL_6,51031.12,MB Dealer 318,Midwest
602856,2024-11-05,310,MODEL_8,48544.25,MB Dealer 310,Midwest
602857,2024-10-16,316,MODEL_7,42469.63,MB Dealer 316,East
602858,2025-11-21,313,MODEL_6,31795.1,MB Dealer 313,South
602859,2024-07-25,305,MODEL_1,48983.68,MB Dealer 305,South
602860,2025-12-19,306,MODEL_1,61599.3,MB Dealer 306,Midwest
602861,2025-09-14,315,MODEL_7,42916.67,MB Dealer 315,West
602862,2024-11-26,303,MODEL_7,29348.04,MB Dealer 303,West
602863,2025-12-16,309,MODEL_3,54337.31,MB Dealer 309,South
602864,2025-10-25,305,MODEL_3,47372.88,MB Dealer 305,South
602865,2025-02-05,311,MODEL_4,52676.57,MB Dealer 311,West
602866,2024-08-25,301,MODEL_5,48171.22,MB Dealer 301,South
602867,2025-04-08,313,MODEL_4,33302.63,MB Dealer 313,South
602868,2025-09-05,316,MODEL_3,43261.02,MB Dealer 316,East
602869,2024-12-13,314,MODEL_5,45265.57,MB Dealer 314,Midwest
602870,2025-03-30,314,MODEL_8,47108.78,MB Dealer 314,Midwest
602871,2025-07-21,301,MODEL_3,33676.44,MB Dealer 301,South
602872,2024-07-16,319,MODEL_5,48984.43,MB Dealer 319,West
602873,2024-04-08,305,MODEL_8,48705.25,MB Dealer 305,South
602874,2025-07-11,303,MODEL_10,47342.59,MB Dealer 303,West
602875,2025-05-02,306,MODEL_1,46119.26,MB Dealer 306,Midwest
602876,2025-12-20,315,MODEL_7,50020.42,MB Dealer 315,West
602877,2025-10-20,319,MODEL_1,54563.84,MB Dealer 319,West
602878,2025-02-04,318,MODEL_7,59377.76,MB Dealer 318,Midwest
602879,2025-01-16,315,MODEL_1,42350.47,MB Dealer 315,West
602880,2025-08-26,305,MODEL_1,38882.08,MB Dealer 305,South
602881,2025-10-14,315,MODEL_3,39694.62,MB Dealer 315,West
602882,2024-11-10,303,MODEL_5,47598.99,MB Dealer 303,West
602883,2025-02-10,318,MODEL_9,54070.05,MB Dealer 318,Midwest
602884,2024-12-08,303,MODEL_6,60048.9,MB Dealer 303,West
602885,2024-01-09,311,MODEL_8,36890.36,MB Dealer 311,West
602886,2025-08-16,309,MODEL_4,38435.52,MB Dealer 309,South
602887,2025-07-01,313,MODEL_1,42438.64,MB Dealer 313,South
602888,2024-05-16,302,MODEL_2,49567.47,MB Dealer 302,Midwest
602889,2024-09-22,317,MODEL_10,43670.17,MB Dealer 317,South
602890,2024-12-12,312,MODEL_2,53263.93,MB Dealer 312,East
602891,2024-11-26,307,MODEL_1,41300.1,MB Dealer 307,West
602892,2025-05-19,311,MODEL_8,58892.1,MB Dealer 311,West
602893,2025-07-10,307,MODEL_9,53663.0,MB Dealer 307,West
602894,2025-06-08,300,MODEL_7,45464.29,MB Dealer 300,East
602895,2024-03-20,306,MODEL_5,39056.54,MB Dealer 306,Midwest
602896,2024-01-12,303,MODEL_7,29349.25,MB Dealer 303,West
602897,2024-03-14,302,MODEL_1,41392.03,MB Dealer 302,Midwest
602898,2024-07-21,302,MODEL_5,61265.45,MB Dealer 302,Midwest
602899,2025-12-23,307,MODEL_8,24432.63,MB Dealer 307,West
602900,2024-01-14,318,MODEL_4,41996.4,MB Dealer 318,Midwest
602901,2025-07-27,307,MODEL_10,50730.81,MB Dealer 307,West
602902,2024-06-13,313,MODEL_10,35230.95,MB Dealer 313,South
602903,2025-05-23,312,MODEL_10,45000.52,MB Dealer 312,East
602904,2025-06-09,317,MODEL_10,43127.58,MB Dealer 317,South
602905,2024-04-01,303,MODEL_5,50194.28,MB Dealer 303,West
602906,2024-12-26,300,MODEL_5,60599.44,MB Dealer 300,East
602907,2025-10-30,310,MODEL_7,33462.73,MB Dealer 310,Midwest
602908,2024-05-13,307,MODEL_1,50858.03,MB Dealer 307,West
602909,2025-10-05,308,MODEL_7,55319.52,MB Dealer 308,East
602910,2025-04-01,310,MODEL_6,41814.07,MB Dealer 310,Midwest
602911,2025-08-09,317,MODEL_4,33709.33,MB Dealer 317,South
602912,2025-05-31,301,MODEL_9,41727.87,MB Dealer 301,South
602913,2025-08-11,304,MODEL_10,39287.64,MB Dealer 304,East
602914,2025-05-14,310,MODEL_7,44033.84,MB Dealer 310,Midwest
602915,2024-12-15,315,MODEL_10,44184.98,MB Dealer 315,West
602916,2025-07-07,318,MODEL_7,47680.67,MB Dealer 318,Midwest
602917,2024-10-06,308,MODEL_6,48971.97,MB Dealer 308,East
602918,2024-01-29,319,MODEL_2,38775.81,MB Dealer 319,West
602919,2025-03-10,316,MODEL_3,35801.74,MB Dealer 316,East
602920,2025-07-26,301,MODEL_7,29400.31,MB Dealer 301,South
602921,2025-03-15,313,MODEL_3,52638.36,MB Dealer 313,South
602922,2024-08-30,303,MODEL_9,36393.73,MB Dealer 303,West
602923,2024-02-05,318,MODEL_1,56451.15,MB Dealer 318,Midwest
602924,2024-08-13,300,MODEL_4,36109.24,MB Dealer 300,East
602925,2024-02-21,313,MODEL_8,52217.98,MB Dealer 313,South
602926,2025-09-16,315,MODEL_3,39511.2,MB Dealer 315,West
602927,2024-05-08,304,MODEL_9,40312.37,MB Dealer 304,East
602928,2025-09-29,300,MODEL_4,57527.14,MB Dealer 300,East
602929,2024-10-04,311,MODEL_2,50842.02,MB Dealer 311,West
602930,2024-08-25,308,MODEL_8,41256.89,MB Dealer 308,East
602931,2024-11-20,315,MODEL_6,53413.5,MB Dealer 315,West
602932,2025-05-28,302,MODEL_7,39491.98,MB Dealer 302,Midwest
602933,2025-04-19,308,MODEL_6,41305.03,MB Dealer 308,East
602934,2025-05-13,313,MODEL_8,60131.89,MB Dealer 313,South
602935,2024-02-07,316,MODEL_2,45888.66,MB Dealer 316,East
602936,2024-08-15,303,MODEL_9,52282.01,MB Dealer 303,West
602937,2024-01-29,313,MODEL_7,47400.03,MB Dealer 313,South
602938,2024-04-11,300,MODEL_2,33576.79,MB Dealer 300,East
602939,2025-03-05,309,MODEL_10,49116.34,MB Dealer 309,South
602940,2024-04-03,302,MODEL_1,42542.62,MB Dealer 302,Midwest
602941,2025-03-12,301,MODEL_9,55938.63,MB Dealer 301,South
602942,2024-04-12,315,MODEL_10,40025.48,MB Dealer 315,West
602943,2025-09-13,309,MODEL_2,37072.08,MB Dealer 309,South
602944,2024-06-26,317,MODEL_6,47035.3,MB Dealer 317,South
602945,2024-11-06,306,MODEL_8,58584.87,MB Dealer 306,Midwest
602946,2025-06-12,308,MODEL_5,43179.46,MB Dealer 308,East
602947,2025-05-08,318,MODEL_9,37020.91,MB Dealer 318,Midwest
602948,2025-12-22,313,MODEL_8,46627.28,MB Dealer 313,South
602949,2024-10-24,302,MODEL_7,46961.75,MB Dealer 302,Midwest
602950,2024-06-18,309,MODEL_9,41676.56,MB Dealer 309,South
602951,2024-04-21,316,MODEL_3,45786.0,MB Dealer 316,East
602952,2025-04-27,309,MODEL_2,46985.97,MB Dealer 309,South
602953,2024-04-24,304,MODEL_4,34112.22,MB Dealer 304,East
602954,2025-11-01,312,MODEL_3,55092.02,MB Dealer 312,East
602955,2025-08-29,309,MODEL_1,45292.16,MB Dealer 309,South
602956,2025-05-20,313,MODEL_9,43947.67,MB Dealer 313,South
602957,2025-09-13,313,MODEL_5,41713.19,MB Dealer 313,South
602958,2024-11-26,319,MODEL_8,52075.72,MB Dealer 319,West
602959,2024-10-08,313,MODEL_2,44770.12,MB Dealer 313,South
602960,2024-04-29,303,MODEL_9,36037.05,MB Dealer 303,West
602961,2025-05-06,314,MODEL_5,58030.32,MB Dealer 314,Midwest
602962,2025-10-20,309,MODEL_3,47173.13,MB Dealer 309,South
602963,2024-03-03,313,MODEL_1,43819.24,MB Dealer 313,South
602964,2025-11-10,314,MODEL_5,53939.05,MB Dealer 314,Midwest
602965,2024-04-08,314,MODEL_8,35216.05,MB Dealer 314,Midwest
602966,2024-04-14,306,MODEL_10,38970.71,MB Dealer 306,Midwest
602967,2025-07-24,314,MODEL_1,46713.77,MB Dealer 314,Midwest
602968,2024-06-11,315,MODEL_7,60591.48,MB Dealer 315,West
